text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
629,364,0,0.0,0,0.0,0,0.0,0,0.0
629,502,0,0.0,0,0.0,0,0.0,0,0.0
629,538,0,0.0,0,0.0,0,0.0,0,0.0
646,765,0,0.0,0,0.0,0,0.0,0,0.0
646,2021,0,0.0,0,0.0,0,0.0,0,0.0
646,561,0,0.0,0,0.0,0,0.0,0,0.0
646,98,0,0.0,0,0.0,0,0.0,0,0.0
646,1278,0,0.0,0,0.0,0,0.0,0,0.0
652,1837,0,0.0,0,0.0,0,0.0,0,0.0
652,722,0,0.0,0,0.0,0,0.0,0,0.0
652,899,0,0.0,0,0.0,0,0.0,0,0.0
652,336,0,0.0,0,0.0,0,0.0,0,0.0
652,34,0,0.0,0,0.0,0,0.0,1,0.1
655,115,0,0.0,0,0.0,0,0.0,0,0.0
655,1117,0,0.0,0,0.0,0,0.0,0,0.0
655,2024,0,0.0,0,0.0,0,0.0,0,0.0
655,838,0,0.0,0,0.0,0,0.0,0,0.0
655,1040,0,0.0,0,0.0,0,0.0,0,0.0
665,179,0,0.0,0,0.0,0,0.0,0,0.0
665,1869,0,0.0,0,0.0,0,0.0,0,0.0
665,190,0,0.0,0,0.0,0,0.0,0,0.0
665,1423,0,0.0,0,0.0,0,0.0,0,0.0
665,489,0,0.0,0,0.0,0,0.0,0,0.0
672,601,0,0.0,0,0.0,0,0.0,0,0.0
672,158,0,0.0,0,0.0,0,0.0,0,0.0
672,1480,0,0.0,0,0.0,0,0.0,0,0.0
672,277,0,0.0,0,0.0,0,0.0,0,0.0
672,266,0,0.0,0,0.0,0,0.0,0,0.0
677,503,0,0.0,0,0.0,0,0.0,0,0.0
677,321,0,0.0,0,0.0,0,0.0,0,0.0
677,423,0,0.0,0,0.0,0,0.0,0,0.0
677,2704,0,0.0,0,0.0,0,0.0,0,0.0
677,382,0,0.0,0,0.0,0,0.0,0,0.0
680,137,0,0.0,0,0.0,0,0.0,0,0.0
680,3609,0,0.0,0,0.0,0,0.0,0,0.0
680,3554,0,0.0,0,0.0,0,0.0,0,0.0
680,124,0,0.0,0,0.0,0,0.0,0,0.0
680,3614,0,0.0,0,0.0,0,0.0,0,0.0
691,4,0,0.0,1,0.2,1,0.5,1,0.1
691,281,0,0.0,0,0.0,0,0.0,0,0.0
691,1116,0,0.0,0,0.0,0,0.0,0,0.0
691,2423,0,0.0,0,0.0,0,0.0,0,0.0
691,594,0,0.0,0,0.0,0,0.0,0,0.0
703,261,0,0.0,0,0.0,0,0.0,0,0.0
703,554,0,0.0,0,0.0,0,0.0,0,0.0
703,731,0,0.0,0,0.0,0,0.0,0,0.0
703,264,0,0.0,0,0.0,0,0.0,0,0.0
703,265,0,0.0,0,0.0,0,0.0,0,0.0
748,17,0,0.0,0,0.0,0,0.0,1,0.1
748,246,0,0.0,0,0.0,0,0.0,0,0.0
748,42,0,0.0,0,0.0,0,0.0,1,0.1
748,352,0,0.0,0,0.0,0,0.0,0,0.0
748,22,0,0.0,0,0.0,0,0.0,1,0.1
779,514,0,0.0,0,0.0,0,0.0,0,0.0
779,219,0,0.0,0,0.0,0,0.0,0,0.0
779,34,0,0.0,0,0.0,0,0.0,1,0.1
779,39,0,0.0,0,0.0,0,0.0,1,0.1
779,49,0,0.0,0,0.0,0,0.0,1,0.02
790,2798,0,0.0,0,0.0,0,0.0,0,0.0
790,1856,0,0.0,0,0.0,0,0.0,0,0.0
790,1505,0,0.0,0,0.0,0,0.0,0,0.0
790,962,0,0.0,0,0.0,0,0.0,0,0.0
790,1177,0,0.0,0,0.0,0,0.0,0,0.0
801,1933,0,0.0,0,0.0,0,0.0,0,0.0
801,974,0,0.0,0,0.0,0,0.0,0,0.0
801,3100,0,0.0,0,0.0,0,0.0,0,0.0
801,1026,0,0.0,0,0.0,0,0.0,0,0.0
801,481,0,0.0,0,0.0,0,0.0,0,0.0
808,0,1,1.0,1,1.0,1,0.5,1,0.1
808,64,0,0.0,0,0.0,0,0.0,0,0.0
808,29,0,0.0,0,0.0,0,0.0,1,0.1
808,147,0,0.0,0,0.0,0,0.0,0,0.0
808,104,0,0.0,0,0.0,0,0.0,0,0.0
824,1175,0,0.0,0,0.0,0,0.0,0,0.0
824,646,0,0.0,0,0.0,0,0.0,0,0.0
824,808,0,0.0,0,0.0,0,0.0,0,0.0
824,3066,0,0.0,0,0.0,0,0.0,0,0.0
824,1599,0,0.0,0,0.0,0,0.0,0,0.0
826,182,0,0.0,0,0.0,0,0.0,0,0.0
826,289,0,0.0,0,0.0,0,0.0,0,0.0
826,216,0,0.0,0,0.0,0,0.0,0,0.0
826,121,0,0.0,0,0.0,0,0.0,0,0.0
826,98,0,0.0,0,0.0,0,0.0,0,0.0
829,1595,0,0.0,0,0.0,0,0.0,0,0.0
829,1088,0,0.0,0,0.0,0,0.0,0,0.0
829,689,0,0.0,0,0.0,0,0.0,0,0.0
829,1308,0,0.0,0,0.0,0,0.0,0,0.0
868,286,0,0.0,0,0.0,0,0.0,0,0.0
868,144,0,0.0,0,0.0,0,0.0,0,0.0
868,222,0,0.0,0,0.0,0,0.0,0,0.0
868,133,0,0.0,0,0.0,0,0.0,0,0.0
868,2610,0,0.0,0,0.0,0,0.0,0,0.0
869,801,0,0.0,0,0.0,0,0.0,0,0.0
869,648,0,0.0,0,0.0,0,0.0,0,0.0
869,908,0,0.0,0,0.0,0,0.0,0,0.0
869,1870,0,0.0,0,0.0,0,0.0,0,0.0
869,2067,0,0.0,0,0.0,0,0.0,0,0.0
872,480,0,0.0,0,0.0,0,0.0,0,0.0
872,485,0,0.0,0,0.0,0,0.0,0,0.0
872,490,0,0.0,0,0.0,0,0.0,0,0.0
872,1576,0,0.0,0,0.0,0,0.0,0,0.0
872,709,0,0.0,0,0.0,0,0.0,0,0.0
904,27,0,0.0,0,0.0,0,0.0,1,0.1
904,229,0,0.0,0,0.0,0,0.0,0,0.0
904,61,0,0.0,0,0.0,0,0.0,0,0.0
904,153,0,0.0,0,0.0,0,0.0,0,0.0
904,200,0,0.0,0,0.0,0,0.0,0,0.0
920,42,0,0.0,0,0.0,0,0.0,1,0.1
920,88,0,0.0,0,0.0,0,0.0,0,0.0
920,61,0,0.0,0,0.0,0,0.0,0,0.0
920,234,0,0.0,0,0.0,0,0.0,0,0.0
920,1590,0,0.0,0,0.0,0,0.0,0,0.0
923,837,0,0.0,0,0.0,0,0.0,0,0.0
923,1045,0,0.0,0,0.0,0,0.0,0,0.0
923,1693,0,0.0,0,0.0,0,0.0,0,0.0
923,1293,0,0.0,0,0.0,0,0.0,0,0.0
931,310,0,0.0,0,0.0,0,0.0,0,0.0
931,3431,0,0.0,0,0.0,0,0.0,0,0.0
931,1392,0,0.0,0,0.0,0,0.0,0,0.0
931,603,0,0.0,0,0.0,0,0.0,0,0.0
931,482,0,0.0,0,0.0,0,0.0,0,0.0
941,43,0,0.0,0,0.0,0,0.0,1,0.08
941,71,0,0.0,0,0.0,0,0.0,0,0.0
941,48,0,0.0,0,0.0,0,0.0,1,0.04
941,29,0,0.0,0,0.0,0,0.0,1,0.08
967,1048,0,0.0,0,0.0,0,0.0,0,0.0
967,62,0,0.0,0,0.0,0,0.0,0,0.0
967,135,0,0.0,0,0.0,0,0.0,0,0.0
967,276,0,0.0,0,0.0,0,0.0,0,0.0
972,1041,0,0.0,0,0.0,0,0.0,0,0.0
972,804,0,0.0,0,0.0,0,0.0,0,0.0
972,823,0,0.0,0,0.0,0,0.0,0,0.0
972,3619,0,0.0,0,0.0,0,0.0,0,0.0
972,419,0,0.0,0,0.0,0,0.0,0,0.0
975,368,0,0.0,0,0.0,0,0.0,0,0.0
975,416,0,0.0,0,0.0,0,0.0,0,0.0
975,259,0,0.0,0,0.0,0,0.0,0,0.0
975,318,0,0.0,0,0.0,0,0.0,0,0.0
1004,464,0,0.0,0,0.0,0,0.0,0,0.0
1004,15,0,0.0,0,0.0,0,0.0,1,0.1
1004,555,0,0.0,0,0.0,0,0.0,0,0.0
1004,10,0,0.0,0,0.0,0,0.0,1,0.1
1004,95,0,0.0,0,0.0,0,0.0,0,0.0
1008,1830,0,0.0,0,0.0,0,0.0,0,0.0
1008,3255,0,0.0,0,0.0,0,0.0,0,0.0
1008,813,0,0.0,0,0.0,0,0.0,0,0.0
1008,1228,0,0.0,0,0.0,0,0.0,0,0.0
1008,2576,0,0.0,0,0.0,0,0.0,0,0.0
1019,294,0,0.0,0,0.0,0,0.0,0,0.0
1019,165,0,0.0,0,0.0,0,0.0,0,0.0
1019,275,0,0.0,0,0.0,0,0.0,0,0.0
1019,323,0,0.0,0,0.0,0,0.0,0,0.0
1019,260,0,0.0,0,0.0,0,0.0,0,0.0
1034,312,0,0.0,0,0.0,0,0.0,0,0.0
1034,1364,0,0.0,0,0.0,0,0.0,0,0.0
1034,568,0,0.0,0,0.0,0,0.0,0,0.0
