text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
98,886,0,0.0,0,0.0,0,0.0,0,0.0
108,323,0,0.0,0,0.0,0,0.0,0,0.0
108,87,0,0.0,0,0.0,0,0.0,0,0.0
108,119,0,0.0,0,0.0,0,0.0,0,0.0
108,464,0,0.0,0,0.0,0,0.0,0,0.0
108,97,0,0.0,0,0.0,0,0.0,0,0.0
120,305,0,0.0,0,0.0,0,0.0,0,0.0
120,435,0,0.0,0,0.0,0,0.0,0,0.0
120,547,0,0.0,0,0.0,0,0.0,0,0.0
120,547,0,0.0,0,0.0,0,0.0,0,0.0
120,495,0,0.0,0,0.0,0,0.0,0,0.0
121,491,0,0.0,0,0.0,0,0.0,0,0.0
121,611,0,0.0,0,0.0,0,0.0,0,0.0
121,606,0,0.0,0,0.0,0,0.0,0,0.0
121,413,0,0.0,0,0.0,0,0.0,0,0.0
121,619,0,0.0,0,0.0,0,0.0,0,0.0
123,152,0,0.0,0,0.0,0,0.0,0,0.0
123,709,0,0.0,0,0.0,0,0.0,0,0.0
123,290,0,0.0,0,0.0,0,0.0,0,0.0
123,28,0,0.0,0,0.0,0,0.0,1,0.1
123,107,0,0.0,0,0.0,0,0.0,0,0.0
126,786,0,0.0,0,0.0,0,0.0,0,0.0
126,456,0,0.0,0,0.0,0,0.0,0,0.0
126,186,0,0.0,0,0.0,0,0.0,0,0.0
126,954,0,0.0,0,0.0,0,0.0,0,0.0
126,278,0,0.0,0,0.0,0,0.0,0,0.0
129,19,0,0.0,0,0.0,0,0.0,1,0.1
129,40,0,0.0,0,0.0,0,0.0,1,0.1
129,19,0,0.0,0,0.0,0,0.0,1,0.1
129,18,0,0.0,0,0.0,0,0.0,1,0.1
129,302,0,0.0,0,0.0,0,0.0,0,0.0
168,15,0,0.0,0,0.0,0,0.0,1,0.1
168,20,0,0.0,0,0.0,0,0.0,1,0.1
168,20,0,0.0,0,0.0,0,0.0,1,0.1
168,20,0,0.0,0,0.0,0,0.0,1,0.1
168,20,0,0.0,0,0.0,0,0.0,1,0.1
201,30,0,0.0,0,0.0,0,0.0,1,0.1
201,570,0,0.0,0,0.0,0,0.0,0,0.0
201,160,0,0.0,0,0.0,0,0.0,0,0.0
201,112,0,0.0,0,0.0,0,0.0,0,0.0
201,105,0,0.0,0,0.0,0,0.0,0,0.0
204,229,0,0.0,0,0.0,0,0.0,0,0.0
204,233,0,0.0,0,0.0,0,0.0,0,0.0
204,247,0,0.0,0,0.0,0,0.0,0,0.0
204,233,0,0.0,0,0.0,0,0.0,0,0.0
204,233,0,0.0,0,0.0,0,0.0,0,0.0
212,72,0,0.0,0,0.0,0,0.0,0,0.0
212,83,0,0.0,0,0.0,0,0.0,0,0.0
212,92,0,0.0,0,0.0,0,0.0,0,0.0
212,78,0,0.0,0,0.0,0,0.0,0,0.0
212,110,0,0.0,0,0.0,0,0.0,0,0.0
217,723,0,0.0,0,0.0,0,0.0,0,0.0
217,658,0,0.0,0,0.0,0,0.0,0,0.0
217,492,0,0.0,0,0.0,0,0.0,0,0.0
217,1014,0,0.0,0,0.0,0,0.0,0,0.0
217,938,0,0.0,0,0.0,0,0.0,0,0.0
223,398,0,0.0,0,0.0,0,0.0,0,0.0
223,1954,0,0.0,0,0.0,0,0.0,0,0.0
223,286,0,0.0,0,0.0,0,0.0,0,0.0
223,206,0,0.0,0,0.0,0,0.0,0,0.0
223,196,0,0.0,0,0.0,0,0.0,0,0.0
234,153,0,0.0,0,0.0,0,0.0,0,0.0
234,111,0,0.0,0,0.0,0,0.0,0,0.0
234,174,0,0.0,0,0.0,0,0.0,0,0.0
234,86,0,0.0,0,0.0,0,0.0,0,0.0
234,135,0,0.0,0,0.0,0,0.0,0,0.0
239,133,0,0.0,0,0.0,0,0.0,0,0.0
239,743,0,0.0,0,0.0,0,0.0,0,0.0
239,191,0,0.0,0,0.0,0,0.0,0,0.0
239,0,1,1.0,1,0.8,1,0.4,1,0.08
248,238,0,0.0,0,0.0,0,0.0,0,0.0
248,78,0,0.0,0,0.0,0,0.0,0,0.0
248,547,0,0.0,0,0.0,0,0.0,0,0.0
248,564,0,0.0,0,0.0,0,0.0,0,0.0
248,172,0,0.0,0,0.0,0,0.0,0,0.0
254,444,0,0.0,0,0.0,0,0.0,0,0.0
254,1862,0,0.0,0,0.0,0,0.0,0,0.0
254,317,0,0.0,0,0.0,0,0.0,0,0.0
254,142,0,0.0,0,0.0,0,0.0,0,0.0
254,1267,0,0.0,0,0.0,0,0.0,0,0.0
266,415,0,0.0,0,0.0,0,0.0,0,0.0
266,14,0,0.0,0,0.0,0,0.0,1,0.1
266,130,0,0.0,0,0.0,0,0.0,0,0.0
266,368,0,0.0,0,0.0,0,0.0,0,0.0
266,216,0,0.0,0,0.0,0,0.0,0,0.0
301,171,0,0.0,0,0.0,0,0.0,0,0.0
301,166,0,0.0,0,0.0,0,0.0,0,0.0
301,176,0,0.0,0,0.0,0,0.0,0,0.0
301,176,0,0.0,0,0.0,0,0.0,0,0.0
301,472,0,0.0,0,0.0,0,0.0,0,0.0
306,0,1,1.0,1,0.8,1,0.4,1,0.08
306,118,0,0.0,0,0.0,0,0.0,0,0.0
306,83,0,0.0,0,0.0,0,0.0,0,0.0
306,0,1,1.0,1,0.8,1,0.4,1,0.08
